page_id,vertical,week,impressions,clicks,ctr,avg_position,word_count,has_schema_markup,num_internal_links,num_external_links,days_since_last_update,mobile_friendly_score,page_speed_score,title_length,meta_description_length,h1_count,image_count,alt_text_coverage,readability_score
page_00592,blog,12,12,2,0.16666666666666666,12.831175687982627,1681,1,8,0,751,84.0,56.1,53,182,1,4,0.733,78.8
page_00593,guide,12,15,2,0.13333333333333333,19.463375418109095,838,1,8,10,405,91.1,72.0,46,82,2,3,0.752,35.3
page_00594,blog,12,8,1,0.125,11.08534687296618,773,0,8,2,569,90.2,80.6,70,123,0,9,0.718,77.8
page_00595,blog,12,13,2,0.15384615384615385,15.70732270154001,1430,1,10,4,908,100.0,96.9,63,114,2,5,0.48,87.8
page_00596,guide,12,15,0,0.0,17.45955239751285,1694,0,4,5,18,95.1,66.2,57,205,2,3,0.972,34.6
page_00597,guide,12,8,0,0.0,22.34271673649114,1220,0,6,3,582,76.8,56.1,62,116,1,7,0.432,76.2
page_00598,news,12,7,0,0.0,24.79858543858631,557,1,10,5,921,65.2,55.3,54,118,1,6,0.758,63.4
page_00599,guide,12,6,0,0.0,18.302019315909817,520,1,7,8,31,74.3,59.0,62,99,1,5,0.628,55.1
page_00600,product,12,8,0,0.0,8.219572118601961,486,1,11,0,721,73.4,100.0,66,135,2,7,0.903,61.6
page_00601,guide,12,12,0,0.0,24.26265800256946,316,0,11,5,654,85.2,82.1,61,144,0,4,0.781,66.6
page_00602,news,12,16,0,0.0,34.54909331155374,1255,0,6,2,322,68.2,87.8,60,104,1,8,0.871,77.4
page_00603,guide,12,12,0,0.0,19.217376280063686,1763,0,5,1,59,94.7,66.2,76,170,0,8,0.447,76.6
page_00604,news,12,12,0,0.0,16.96786648724972,1193,0,7,3,15,58.5,70.0,34,144,1,4,0.847,37.4
page_00605,landing,12,12,0,0.0,18.116623151447254,150,0,4,8,702,55.1,81.2,45,165,0,7,0.674,50.3
page_00606,landing,12,14,1,0.07142857142857142,15.622561729041793,1105,0,3,2,653,76.1,61.9,56,124,1,7,0.438,61.4
page_00607,blog,12,20,2,0.1,14.763412991156551,1119,0,5,3,798,66.2,65.3,46,144,1,4,0.728,83.6
page_00608,guide,12,5,1,0.2,15.496695570122824,2248,1,11,1,682,60.4,59.2,50,128,1,4,0.902,19.1
page_00609,product,12,6,0,0.0,19.803463943599454,471,0,7,3,84,69.1,62.8,74,186,1,5,0.867,50.8
page_00610,guide,12,11,0,0.0,21.009924746777706,1005,0,13,1,88,67.3,70.8,54,139,1,7,0.572,37.1
page_00611,guide,12,8,1,0.125,15.977064814408903,2053,1,6,4,3,78.1,56.9,30,135,0,9,0.805,39.5
page_00612,news,12,5,0,0.0,19.471856884162598,1425,0,12,0,78,69.3,74.6,50,119,1,6,0.592,74.8
page_00613,news,12,21,1,0.047619047619047616,15.915195924004568,1482,1,11,4,421,70.5,74.6,57,117,0,6,0.737,52.0
page_00614,blog,12,8,0,0.0,21.353556625834813,1257,1,12,1,206,77.9,67.1,57,143,2,2,0.368,25.0
page_00615,guide,12,5,0,0.0,15.006667774245491,1365,0,5,5,15,92.2,56.8,64,164,0,1,0.786,57.6
page_00616,guide,12,8,0,0.0,10.806301377859718,1589,1,23,5,984,98.6,71.7,63,111,1,4,0.448,90.5
page_00617,product,12,10,0,0.0,13.71773347007275,795,1,7,1,453,80.1,61.9,54,139,1,7,0.652,32.9
page_00618,blog,12,7,0,0.0,12.097905285706506,1639,1,11,1,56,81.2,70.7,39,141,1,2,0.907,68.0
page_00619,blog,12,11,0,0.0,11.73229201947229,513,1,8,3,497,75.4,87.6,50,148,1,0,0.684,83.5
page_00620,guide,12,8,0,0.0,21.474824153573323,1364,1,6,4,4,84.7,50.0,47,75,0,6,0.67,59.3
page_00621,product,12,6,1,0.16666666666666666,8.069783430904128,1289,1,7,7,119,83.5,100.0,52,103,1,3,0.799,88.9
page_00622,news,12,24,1,0.041666666666666664,21.014185449508922,892,0,9,5,710,96.6,68.8,66,87,1,5,0.772,50.1
page_00623,product,12,12,2,0.16666666666666666,8.104144385610386,1189,1,4,4,79,51.6,76.6,62,136,1,3,0.413,81.7
page_00624,news,12,5,1,0.2,16.159660805518513,889,1,8,4,7,74.7,58.0,68,103,1,4,0.607,78.1
page_00625,product,12,15,1,0.06666666666666667,17.05743692901324,664,1,10,2,979,82.7,88.3,51,118,1,5,0.739,59.5
page_00626,landing,12,20,4,0.2,7.388226075292973,1023,1,12,7,292,77.6,68.0,77,93,2,4,0.722,37.7
page_00627,blog,12,13,3,0.23076923076923078,10.49381554465489,648,0,13,3,18,64.9,63.7,65,121,1,4,0.453,45.0
page_00628,guide,12,5,0,0.0,23.62772310834544,1361,1,4,5,837,59.8,60.8,58,96,0,3,0.692,24.8
page_00629,landing,12,20,7,0.35,7.402149283903943,625,1,7,3,14,89.3,65.7,64,162,1,7,0.819,68.9
page_00630,news,12,11,0,0.0,30.088504846136125,1556,0,8,3,423,67.4,76.7,47,152,0,2,0.517,67.1
page_00631,landing,12,32,3,0.09375,5.065148561920963,609,0,10,5,972,53.4,72.8,26,140,1,3,0.546,61.2
page_00632,blog,12,7,2,0.2857142857142857,15.601916826496446,917,0,6,4,500,90.0,69.4,48,124,1,5,0.502,58.2
page_00633,product,12,9,0,0.0,10.224351971972817,888,0,12,6,2,84.4,58.6,66,64,2,7,0.945,80.4
page_00634,blog,12,10,0,0.0,5.350268657133143,1863,1,12,7,59,76.4,57.7,57,119,1,12,0.74,64.5
page_00635,blog,12,15,0,0.0,12.823304069217834,1365,0,3,2,85,65.2,62.6,54,108,1,7,0.792,51.7
page_00636,guide,12,9,0,0.0,20.659675620867937,1094,0,12,3,71,76.4,77.4,44,144,1,8,0.734,62.2
page_00637,guide,12,8,0,0.0,21.11228431888902,1449,1,9,2,913,95.0,80.6,29,157,1,2,0.482,90.7
page_00638,guide,12,18,3,0.16666666666666666,9.907298581327785,150,1,9,3,38,55.4,82.8,76,146,2,11,0.669,69.3
page_00639,landing,12,11,0,0.0,10.658759421459381,1178,1,5,4,955,56.1,70.0,53,179,1,6,0.627,54.2
page_00640,guide,12,10,0,0.0,20.705124876729638,2199,1,12,1,720,69.2,76.1,50,115,1,12,0.885,59.3
page_00641,landing,12,16,4,0.25,1.0,1266,1,12,4,657,77.6,67.3,47,114,0,8,0.837,67.0
page_00642,blog,12,9,2,0.2222222222222222,16.5176900557153,1234,1,8,2,203,71.1,42.1,74,171,1,4,0.85,53.7
page_00643,blog,12,8,1,0.125,12.771216783432774,1474,1,4,4,800,87.0,66.5,68,141,0,2,0.953,52.4
page_00644,guide,12,14,0,0.0,23.916612697160836,1648,0,8,1,861,93.2,64.0,42,126,2,6,0.805,59.8
page_00645,landing,12,8,4,0.5,2.596844468513433,201,1,14,3,16,81.9,53.4,72,200,2,8,0.364,82.8
page_00646,blog,12,5,1,0.2,14.724339111103069,359,0,16,2,234,85.8,60.9,54,155,1,8,0.661,71.9
page_00647,product,12,5,0,0.0,15.037976273836826,1305,0,7,4,606,81.8,72.2,47,128,1,5,0.439,53.9
page_00648,guide,12,24,0,0.0,25.177650364000677,843,0,9,2,86,78.1,51.9,52,111,1,11,0.468,73.0
page_00649,blog,12,17,4,0.23529411764705882,10.308735969231181,1856,1,9,5,73,59.9,58.6,45,181,0,7,0.746,60.1
page_00650,product,12,12,0,0.0,15.371611499904827,1042,1,10,2,820,63.6,94.8,38,142,1,4,0.488,65.2
page_00651,landing,12,16,2,0.125,9.48949183202242,233,0,6,9,596,59.1,44.4,67,136,0,10,0.976,63.8
page_00652,guide,12,10,3,0.3,22.438699182184084,566,1,8,3,467,75.9,67.1,53,159,2,6,0.284,28.3
page_00653,blog,12,9,1,0.1111111111111111,25.846974151565682,150,0,13,3,84,81.3,51.3,65,166,1,7,0.342,14.3
page_00654,landing,12,8,4,0.5,1.0,1083,1,8,2,15,57.7,58.0,60,154,1,3,0.43,63.4
page_00655,product,12,5,0,0.0,2.672516554680284,1106,1,9,1,675,79.0,66.8,64,166,1,8,0.943,47.2
page_00656,landing,12,14,2,0.14285714285714285,3.7655433144425663,988,1,14,5,764,65.7,54.2,27,151,0,4,0.529,35.4
page_00657,blog,12,23,2,0.08695652173913043,18.261860305919093,1739,1,10,2,845,63.0,79.2,44,154,1,5,0.704,47.7
page_00658,guide,12,6,0,0.0,20.441227478810273,1799,0,7,3,972,69.2,91.6,64,109,0,3,0.717,73.9
page_00659,product,12,16,2,0.125,11.414698110110397,1115,0,12,4,843,62.3,83.5,38,198,1,6,0.566,65.4
page_00660,blog,12,13,3,0.23076923076923078,13.356874920185405,150,1,13,3,493,86.5,86.4,61,92,1,3,0.361,71.6
page_00661,landing,12,24,3,0.125,7.975393157726417,1509,1,9,4,50,75.6,47.9,37,146,2,5,0.287,66.8
page_00662,blog,12,16,1,0.0625,16.737467447717428,1478,0,8,7,59,89.4,66.1,56,88,1,6,0.858,46.2
page_00663,blog,12,14,0,0.0,22.56370537173874,1355,0,8,3,492,71.8,77.5,79,132,1,5,0.946,71.6
page_00664,product,12,10,2,0.2,2.4810937610113326,1691,0,8,2,38,72.3,83.9,67,115,1,10,0.722,68.8
page_00665,guide,12,32,0,0.0,25.16301674140333,618,0,9,1,126,100.0,98.1,30,140,2,7,0.521,58.2
page_00666,landing,12,20,0,0.0,10.170936088282474,2204,0,7,0,861,55.3,87.1,68,147,1,3,0.097,60.9
page_00667,news,12,10,0,0.0,33.62773361002932,720,0,9,1,660,96.0,84.3,82,102,2,4,0.837,71.9
page_00668,blog,12,15,2,0.13333333333333333,12.732246641266103,1575,1,5,4,51,100.0,100.0,95,134,2,5,0.574,48.8
page_00669,product,12,24,3,0.125,12.134288914203973,356,0,11,3,38,88.7,71.5,63,184,2,3,0.362,76.3
page_00670,blog,12,9,0,0.0,11.480041284641024,735,0,12,1,147,73.4,65.4,37,89,1,4,0.942,68.5
page_00671,guide,12,14,0,0.0,18.67270271311035,1958,0,10,3,28,98.0,72.8,62,105,2,9,0.514,60.0
page_00672,news,12,15,0,0.0,35.999153161218125,1070,0,10,2,671,73.5,55.4,78,165,1,7,0.906,83.0
page_00673,guide,12,6,0,0.0,19.68676293873755,1620,1,16,4,647,68.1,71.1,53,138,1,7,0.705,40.6
page_00674,guide,12,8,0,0.0,22.19710503603966,1318,0,10,2,559,72.6,42.4,71,140,0,3,0.96,53.1
page_00675,product,12,14,2,0.14285714285714285,5.8556252333174745,1148,1,10,8,14,70.0,61.5,44,171,1,7,0.579,49.8
page_00676,news,12,11,0,0.0,13.183216700232022,1882,1,12,2,65,64.7,68.2,61,107,1,3,0.679,65.4
page_00677,product,12,10,1,0.1,5.428438589175684,1082,0,10,2,749,93.5,85.2,21,117,0,8,0.716,77.7
page_00678,blog,12,14,1,0.07142857142857142,9.455179849016927,310,1,6,5,84,67.2,87.8,43,113,1,6,0.743,45.3
page_00679,product,12,6,0,0.0,16.367844636354032,798,1,8,1,278,77.6,54.6,56,123,1,6,0.552,100.0
page_00680,blog,12,5,0,0.0,10.476693983089973,1476,0,12,3,30,57.8,100.0,51,182,1,5,0.742,50.1
page_00681,blog,12,8,0,0.0,19.948452030517643,1398,0,10,1,174,78.4,72.4,38,75,1,8,0.456,65.4
page_00682,blog,12,11,1,0.09090909090909091,19.08576536475582,416,1,10,4,946,61.8,73.8,49,93,2,4,0.97,60.0
page_00683,product,12,8,2,0.25,8.635495841914013,838,1,10,2,18,61.5,44.1,61,87,0,7,0.217,60.7
page_00684,guide,12,6,0,0.0,20.383310914391583,909,0,5,2,74,76.5,60.1,55,184,1,3,0.531,48.1
page_00685,product,12,5,0,0.0,6.329205195111026,1017,1,12,6,24,92.8,86.8,57,113,2,8,0.337,76.0
page_00686,product,12,5,0,0.0,19.93303681756091,512,0,11,2,194,84.2,72.7,66,124,0,3,0.402,47.2
page_00687,news,12,5,0,0.0,26.596163577779826,886,1,5,2,891,85.1,71.7,51,78,1,9,0.134,33.5
page_00688,guide,12,11,0,0.0,27.649372617052737,836,0,9,4,952,76.2,73.6,75,126,1,5,0.757,43.2
page_00689,guide,12,8,2,0.25,16.145843377478055,1586,0,8,4,292,73.3,46.9,42,165,1,11,0.714,81.7
page_00690,blog,12,12,1,0.08333333333333333,15.671717617605843,1605,1,6,1,291,89.1,68.5,83,144,0,8,0.845,78.8
page_00691,landing,12,17,2,0.11764705882352941,1.5210024987684871,1127,1,11,1,775,70.1,92.5,72,131,1,5,0.942,29.9
page_00692,blog,12,7,1,0.14285714285714285,16.11606786342489,1004,1,10,5,426,89.7,87.4,51,80,1,5,0.862,72.2
page_00693,product,12,5,0,0.0,8.816438921617179,1270,0,11,3,125,95.3,68.0,52,124,0,8,0.902,30.3
page_00694,news,12,11,0,0.0,26.397159126211626,792,0,10,3,766,66.2,95.0,59,140,1,2,0.621,59.6
page_00695,product,12,8,1,0.125,13.327454015332414,627,1,11,2,409,68.3,49.9,64,100,1,11,0.523,41.9
page_00696,guide,12,17,3,0.17647058823529413,19.500928067745022,730,1,9,6,4,70.4,54.5,71,158,2,4,0.821,73.4
page_00697,guide,12,12,0,0.0,25.58907758414241,883,0,11,3,679,57.5,99.8,37,166,0,6,0.833,68.3
page_00698,guide,12,16,0,0.0,18.5778013824038,618,1,13,3,610,71.4,79.2,62,116,1,7,0.878,74.7
page_00699,blog,12,17,2,0.11764705882352941,17.437066154213092,1281,0,8,5,834,96.2,65.4,26,160,1,7,0.524,55.6
page_00700,blog,12,18,0,0.0,17.538560151962752,1565,0,4,3,809,63.4,69.1,54,131,1,8,0.841,57.1
page_00701,product,12,5,0,0.0,17.818321202126583,406,0,8,0,36,96.6,57.1,76,175,1,9,0.352,37.5
page_00702,blog,12,13,1,0.07692307692307693,9.516590426410549,1213,0,6,1,917,71.9,74.4,36,206,1,6,0.615,44.5
page_00703,landing,12,24,2,0.08333333333333333,13.645864918341305,1090,0,9,4,660,100.0,73.2,34,97,1,4,0.856,74.2
page_00704,blog,12,8,0,0.0,15.73143156369551,1371,1,4,5,78,68.5,70.3,59,162,1,5,0.718,65.5
page_00705,guide,12,9,1,0.1111111111111111,18.51390983452741,1194,0,12,3,507,76.0,51.4,75,181,1,6,0.347,61.6
page_00706,landing,12,25,0,0.0,15.468896637461388,473,0,5,3,689,65.3,74.2,61,101,1,3,0.435,78.9
page_00707,landing,12,5,0,0.0,14.950481656827407,569,0,13,4,80,68.4,61.5,29,115,1,4,0.696,40.5
page_00708,product,12,16,1,0.0625,15.179182280648764,1215,0,7,2,453,96.7,54.2,32,114,0,4,0.492,70.8
page_00709,product,12,12,3,0.25,7.783027241965954,1714,0,10,6,339,84.6,90.3,57,130,1,4,0.63,42.3
page_00710,news,12,10,1,0.1,24.079827269706232,150,1,10,8,43,92.4,100.0,39,123,1,14,0.977,82.2
page_00711,guide,12,5,0,0.0,16.217896782532303,1373,0,8,0,921,59.6,100.0,58,128,2,8,0.677,68.2
page_00712,landing,12,20,3,0.15,4.630714490443135,1795,1,3,2,524,87.2,80.4,59,164,1,4,0.737,74.5
page_00713,news,12,5,0,0.0,16.856737704605116,1123,1,6,2,57,64.4,65.8,49,69,0,3,0.883,49.5
page_00714,landing,12,22,1,0.045454545454545456,12.096071208561456,1475,0,9,5,454,59.3,68.9,81,101,0,11,0.625,92.7
page_00715,blog,12,9,0,0.0,13.176609339250412,848,1,3,1,400,81.3,76.5,64,158,2,8,0.617,90.0
page_00716,guide,12,16,0,0.0,12.714345229852395,1140,1,11,4,15,81.2,63.3,73,154,0,2,0.761,66.5
page_00717,blog,12,7,0,0.0,23.983328765382232,390,1,6,7,315,78.7,91.1,69,98,0,5,0.818,77.6
page_00718,guide,12,6,0,0.0,22.102666631229823,150,1,11,2,882,88.0,37.4,54,155,1,11,0.63,55.5
page_00719,news,12,12,0,0.0,29.70374716504167,1671,1,5,1,194,90.2,65.3,53,181,1,6,0.717,41.0
page_00720,product,12,12,2,0.16666666666666666,6.489522851872485,708,1,7,1,24,98.6,82.8,52,133,0,6,0.555,71.9
page_00721,product,12,5,0,0.0,11.613123499214863,972,1,3,4,0,61.3,56.5,66,100,2,7,0.611,46.2
page_00722,blog,12,7,1,0.14285714285714285,8.560603045155895,507,0,8,2,25,99.0,66.2,47,166,0,12,0.835,79.7
page_00723,news,12,9,1,0.1111111111111111,25.321545531845917,495,1,8,7,462,100.0,79.5,80,195,1,8,0.994,75.7
page_00724,blog,12,8,1,0.125,17.24156032623086,1113,1,7,4,431,72.9,94.3,46,104,2,9,0.615,63.5
page_00725,blog,12,13,0,0.0,17.919342801983596,835,1,16,2,4,54.6,49.3,59,136,1,7,0.95,62.7
page_00726,blog,12,13,2,0.15384615384615385,20.930803167131874,1389,0,8,1,234,58.6,48.1,53,173,0,5,0.598,74.8
page_00727,blog,12,10,0,0.0,6.487499619094589,1426,0,8,1,500,71.5,54.9,50,139,1,5,0.613,64.1
page_00728,product,12,17,3,0.17647058823529413,8.96447320784029,1360,0,9,5,505,100.0,45.4,86,74,1,5,0.607,53.9
page_00729,product,12,19,2,0.10526315789473684,7.085713403757759,1319,0,9,6,16,78.2,46.5,50,151,1,5,0.449,37.3
page_00730,blog,12,16,0,0.0,11.205412364913522,1989,0,9,3,578,69.4,54.4,52,101,1,4,0.642,74.4
page_00731,blog,12,15,2,0.13333333333333333,10.782738706196445,666,0,6,5,16,68.4,89.7,47,91,1,3,0.763,65.5
page_00732,blog,12,6,1,0.16666666666666666,17.39389257016648,1173,0,6,7,29,59.5,65.0,57,75,1,8,0.33,100.0
page_00733,product,12,8,0,0.0,6.932964010042856,1766,0,8,2,1,90.2,70.5,55,177,0,1,0.877,58.6
page_00734,blog,12,10,0,0.0,13.806604769022664,1832,0,9,1,9,76.7,54.7,40,106,1,7,0.995,64.5
page_00735,guide,12,10,0,0.0,18.903062245255658,489,1,7,3,337,100.0,80.1,50,147,1,6,0.771,64.9
page_00736,blog,12,5,0,0.0,11.169306125854197,1044,0,6,5,201,86.8,100.0,65,155,2,5,0.741,69.8
page_00737,blog,12,15,1,0.06666666666666667,19.39415690082685,1879,0,7,4,263,89.6,55.8,70,141,2,3,0.472,45.5
page_00738,product,12,10,0,0.0,16.087388712210846,1454,0,10,0,940,74.6,97.6,56,145,0,7,0.558,58.8
page_00739,product,12,13,0,0.0,14.93687210378227,1298,0,13,5,11,62.7,75.8,57,148,2,3,0.736,72.4
page_00740,blog,12,15,0,0.0,20.12843849966976,1091,0,8,6,631,65.8,70.3,51,140,1,6,0.167,55.0
page_00741,blog,12,13,0,0.0,14.332623649755977,1008,1,3,6,818,58.8,76.4,49,108,1,6,0.8,71.9
page_00742,landing,12,17,0,0.0,11.892726820456515,1344,1,9,2,903,90.7,76.2,43,105,1,7,0.489,61.5
page_00743,blog,12,12,1,0.08333333333333333,9.493516867984136,1074,0,10,2,28,72.6,99.7,34,131,1,10,0.896,66.0
page_00744,product,12,6,4,0.6666666666666666,4.054799681701594,1179,1,9,3,64,91.3,78.3,46,131,1,4,0.893,77.3
page_00745,product,12,14,3,0.21428571428571427,6.104761438874642,1239,0,12,2,38,79.9,78.7,69,150,1,5,0.416,56.6
page_00746,product,12,5,0,0.0,17.47216022828408,861,0,9,1,247,73.9,63.3,50,174,1,6,0.604,38.2
page_00747,product,12,9,0,0.0,9.111700658402391,1466,0,8,2,52,61.6,83.4,51,147,1,10,0.841,56.0
page_00748,landing,12,36,1,0.027777777777777776,15.842480690534371,2657,0,7,2,73,82.2,54.7,51,107,1,5,0.716,47.6
page_00749,landing,12,5,0,0.0,12.391487257505162,312,1,3,2,637,74.9,71.7,73,59,2,5,0.901,28.1
page_00750,blog,12,13,1,0.07692307692307693,10.666437683318781,1362,1,10,3,325,90.6,100.0,43,108,1,5,0.83,58.4
page_00751,product,12,17,2,0.11764705882352941,22.82006574971058,820,1,3,6,185,68.0,29.9,60,88,1,6,0.778,63.0
page_00752,blog,12,6,0,0.0,12.98632804107866,1489,0,5,4,726,86.6,73.7,55,109,1,8,0.445,75.3
page_00753,product,12,9,0,0.0,8.862645391169913,1223,1,8,4,405,100.0,74.3,57,143,1,4,0.368,42.9
page_00754,guide,12,33,1,0.030303030303030304,21.479809846421805,1581,0,12,6,493,81.8,66.4,59,138,1,8,0.83,61.3
page_00755,blog,12,16,0,0.0,13.964251616772932,1788,0,8,1,169,89.0,66.7,57,200,1,3,0.519,76.9
page_00756,product,12,12,0,0.0,16.373432888406168,1296,0,6,3,163,86.0,71.5,67,152,0,6,0.687,51.4
page_00757,news,12,20,0,0.0,18.949617701822532,1766,1,8,3,918,100.0,66.0,56,202,0,4,0.652,68.0
page_00758,blog,12,9,1,0.1111111111111111,14.255775597012095,150,1,13,1,631,83.2,73.6,80,160,1,5,0.813,84.0
page_00759,product,12,18,4,0.2222222222222222,9.153193400525955,1995,0,3,2,454,87.8,62.2,57,173,2,4,0.328,32.1
page_00760,guide,12,13,0,0.0,18.760542411457116,1388,1,4,3,690,77.5,100.0,32,122,1,6,0.908,64.1
page_00761,blog,12,14,3,0.21428571428571427,14.53802144783946,1739,1,10,3,86,67.2,66.0,65,97,2,3,0.718,77.4
page_00762,blog,12,15,0,0.0,15.273598136761976,590,1,10,3,194,61.1,79.1,61,119,1,6,0.426,54.7
page_00763,blog,12,5,0,0.0,13.63395642812238,785,0,3,1,919,95.7,59.3,56,135,1,6,0.859,80.8
page_00764,news,12,8,1,0.125,18.905266843890388,1273,1,7,5,73,63.9,84.9,52,113,1,10,0.537,69.5
page_00765,blog,12,13,0,0.0,20.24312034061549,1191,1,11,7,370,88.4,81.7,26,100,0,4,0.806,86.5
page_00766,blog,12,12,1,0.08333333333333333,10.844970433733355,1342,1,10,4,74,83.8,76.7,29,150,2,2,0.565,68.7
page_00767,blog,12,7,0,0.0,14.88741275630594,1742,0,9,6,10,90.8,53.6,79,100,1,4,0.565,87.8
page_00768,blog,12,5,1,0.2,14.851319663750925,317,1,9,3,322,70.8,58.0,48,81,1,3,0.611,64.5
page_00769,guide,12,8,1,0.125,22.384778820806257,1687,0,14,1,394,66.9,97.0,70,96,0,7,0.905,39.5
page_00770,blog,12,12,0,0.0,22.464242756541353,1204,1,12,2,56,83.3,57.8,34,127,1,6,0.693,50.5
page_00771,guide,12,5,0,0.0,15.066071177820913,1098,0,3,2,695,73.9,80.3,41,100,2,3,0.454,75.3
page_00772,guide,12,17,0,0.0,21.61238167297038,464,0,6,4,53,60.8,54.9,66,127,0,3,0.873,75.0
page_00773,landing,12,16,0,0.0,8.317201176497887,1452,0,10,3,541,100.0,86.1,55,156,0,8,0.591,55.3
page_00774,blog,12,5,1,0.2,19.196983394724803,150,0,16,4,594,66.9,59.0,64,155,1,6,0.496,87.1
page_00775,landing,12,5,1,0.2,12.986449060853152,1524,0,8,7,8,64.1,54.6,56,112,1,9,0.698,54.7
page_00776,guide,12,16,0,0.0,27.462687986090764,454,0,6,4,243,74.6,58.6,53,89,1,4,0.578,66.9
page_00777,blog,12,9,0,0.0,13.62619002703017,1227,0,4,2,0,95.5,61.1,46,115,0,7,0.906,66.5
page_00778,guide,12,5,0,0.0,15.09836402533822,1140,0,12,2,72,47.7,76.5,39,158,1,10,0.801,40.0
page_00779,landing,12,24,8,0.3333333333333333,4.030391033937601,1785,1,9,3,720,94.4,71.1,76,166,1,5,0.968,58.3
page_00780,blog,12,6,2,0.3333333333333333,7.015848290106299,1111,1,7,1,70,65.2,52.5,78,147,1,5,0.799,95.7
page_00781,news,12,14,1,0.07142857142857142,22.589273575507082,853,1,6,3,754,81.7,69.6,41,177,1,3,0.863,46.2
page_00782,product,12,19,0,0.0,17.804577223964454,947,0,9,1,821,68.5,51.7,41,196,1,4,0.891,69.4
page_00783,guide,12,8,0,0.0,14.811221544105452,1836,0,13,4,190,100.0,80.3,51,118,2,7,0.379,42.7
page_00784,news,12,15,3,0.2,24.498894598106133,1468,1,3,6,197,79.7,83.2,61,187,1,2,0.136,46.0
page_00785,product,12,13,0,0.0,18.71289526832966,1007,0,10,5,806,68.1,69.6,53,126,2,3,0.771,38.8
page_00786,landing,12,20,2,0.1,11.418739391240145,1082,0,7,4,369,73.8,74.3,63,171,0,3,0.419,74.1
page_00787,blog,12,9,2,0.2222222222222222,18.569758716262204,416,1,9,0,402,79.3,98.0,55,160,1,3,0.856,46.9
page_00788,landing,12,27,5,0.18518518518518517,7.512415722437424,1394,1,8,1,30,80.5,67.5,54,66,1,10,0.805,79.0
page_00789,guide,12,10,0,0.0,14.281098151706752,320,0,13,2,17,84.1,54.9,90,101,1,2,0.712,52.0
page_00790,blog,12,5,0,0.0,15.248201535080735,1576,1,7,1,485,78.0,79.3,49,92,1,7,0.875,61.9
page_00791,product,12,18,0,0.0,12.187578600958876,1264,0,9,2,392,58.7,51.9,79,73,0,4,0.565,66.2
page_00792,blog,12,19,1,0.05263157894736842,13.918273483342801,2393,1,10,5,81,73.2,66.6,76,166,2,6,0.305,35.7
page_00793,blog,12,5,0,0.0,21.09452346084998,650,0,11,2,748,86.5,60.4,63,207,2,9,0.598,63.1
page_00794,blog,12,13,0,0.0,14.005869097415465,1149,0,11,3,349,68.6,58.8,29,126,0,8,0.674,65.2
page_00795,product,12,16,3,0.1875,3.5060025601411873,2099,1,11,1,31,87.4,66.0,56,165,1,5,0.884,77.1
page_00796,blog,12,7,0,0.0,16.192661075933245,1796,0,12,2,454,78.4,84.4,49,187,1,2,0.707,45.6
page_00797,blog,12,10,2,0.2,18.835849979597825,852,1,10,5,524,75.0,87.7,56,142,2,2,0.16,47.7
page_00798,guide,12,7,1,0.14285714285714285,25.62239264980387,1312,0,8,4,752,94.7,84.8,41,134,2,8,0.539,69.9
page_00799,guide,12,13,0,0.0,28.218687247481583,1201,1,14,1,343,53.7,75.4,67,126,2,6,0.941,81.2
page_00800,guide,12,14,0,0.0,17.996073480979092,1341,1,13,2,611,68.5,65.9,70,154,2,4,0.386,51.1
page_00801,blog,12,12,1,0.08333333333333333,18.150995426031756,851,0,11,7,467,95.3,32.3,72,166,1,10,0.565,41.5
page_00802,landing,12,9,1,0.1111111111111111,5.8826401368861525,1155,1,13,4,676,100.0,75.9,51,151,1,4,0.239,55.2
page_00803,guide,12,6,0,0.0,18.186712353836132,401,0,11,1,36,100.0,33.5,41,150,1,4,0.272,44.8
page_00804,blog,12,15,1,0.06666666666666667,17.834880729579513,1268,0,4,3,932,78.7,39.2,61,133,1,4,0.761,66.0
page_00805,blog,12,21,0,0.0,15.174609140906622,1425,0,16,4,442,84.4,67.4,81,79,2,8,0.493,43.8
page_00806,guide,12,19,0,0.0,18.970848158581923,1086,1,9,3,190,89.4,74.2,57,166,1,2,0.689,74.6
page_00807,blog,12,9,1,0.1111111111111111,19.450009501061206,392,1,14,2,532,95.9,62.8,62,90,1,5,0.563,63.2
page_00808,product,12,21,2,0.09523809523809523,10.117764755462778,1694,1,6,2,306,82.4,94.6,53,157,0,6,0.389,75.1
page_00809,news,12,18,0,0.0,20.764372947625866,1382,1,8,5,8,91.0,77.4,49,161,1,4,0.706,23.7
page_00810,blog,12,5,0,0.0,13.581816782769243,837,1,10,2,919,84.4,66.0,65,95,1,6,0.868,33.6
page_00811,blog,12,13,0,0.0,14.209347430744504,1060,0,10,3,184,85.3,92.2,55,114,1,7,0.512,79.4
page_00812,news,12,11,1,0.09090909090909091,24.754542946757745,450,1,11,2,130,65.1,95.0,62,209,1,2,0.705,49.2
page_00813,guide,12,14,0,0.0,19.523785206991526,687,1,8,1,35,73.4,78.2,63,132,1,8,0.276,38.0
page_00814,blog,12,5,0,0.0,15.629221727332958,931,0,11,1,483,70.7,57.6,61,92,0,6,0.863,57.0
page_00815,landing,12,30,4,0.13333333333333333,6.788995054613611,1814,1,10,5,208,61.4,61.2,64,163,1,7,0.209,63.6
